,Police_Force,Local_Authority__District_,1st_Road_Class,1st_Road_Number,Speed_limit,2nd_Road_Class,2nd_Road_Number,Year,Hour,Road_Type_One_way_street,Road_Type_Roundabout,Road_Type_Single_carriageway,Road_Type_Slip_road,Road_Type_Unknown,Junction_Control_Automatic_traffic_signal,Junction_Control_Giveway_or_uncontrolled,Junction_Control_Stop_Sign,Junction_Control_Unknown,Pedestrian_Crossing_Human_Control_Control_by_school_crossing_patrol,Pedestrian_Crossing_Human_Control_None_within_50_metres,Pedestrian_Crossing_Physical_Facilities_Footbridge_or_subway,Pedestrian_Crossing_Physical_Facilities_No_physical_crossing_within_50_meters,Pedestrian_Crossing_Physical_Facilities_Pedestrian_phase_at_traffic_signal_junction,Pedestrian_Crossing_Physical_Facilities_Zebra_crossing,Pedestrian_Crossing_Physical_Facilities_non_junction_pedestrian_crossing,Light_Conditions_Darkness__Street_lighting_unknown,Light_Conditions_Darkness__Street_lights_present_and_lit,Light_Conditions_Darkness__Street_lights_present_but_unlit,Light_Conditions_Daylight__Street_light_present,Weather_Conditions_Fine_without_high_winds,Weather_Conditions_Fog_or_mist,Weather_Conditions_Other,Weather_Conditions_Raining_with_high_winds,Weather_Conditions_Raining_without_high_winds,Weather_Conditions_Snowing_with_high_winds,Weather_Conditions_Snowing_without_high_winds,Weather_Conditions_Unknown,Road_Surface_Conditions_Flood__Over_3cm_of_water_,Road_Surface_Conditions_Frost_Ice,Road_Surface_Conditions_Snow,Road_Surface_Conditions_Unknown,Road_Surface_Conditions_Wet_Damp,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,season_Spring,season_Summer,season_Winter,Urban_or_Rural_Area_2,NEW_Is_Weekend_1,NEW_Late_Night_1,NEW_Is_Rural_1,NEW_Is_Dark_1,NEW_Bad_Weather_1,NEW_Bad_Road_Surface_1,NEW_Environmental_Risk_1,NEW_No_Street_Lighting_1,NEW_Junction_Uncontrolled_1,NEW_Ped_Risk_Proxy_1,NEW_Speed_Road_Mismatch_1,y_true,y_prob
104805,42.0,461,6.0,0,20,6.0,0,2009.0,13.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.023068525
555165,14.0,211,3.0,630,40,3.0,19,2012.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,1,0.022990268
317033,97.0,938,4.0,768,30,6.0,0,2010.0,14.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,0.022523962
147326,61.0,731,3.0,467,50,4.0,1540,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,1,0.022413934
520578,1.0,8,4.0,215,30,4.0,216,2012.0,20.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.022180205
486434,1.0,8,4.0,215,30,4.0,216,2012.0,20.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.022180205
918369,55.0,643,6.0,0,30,4.0,1540,2014.0,21.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1,0.022175789
520574,1.0,26,6.0,0,30,6.0,0,2012.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.021471357
486430,1.0,26,6.0,0,30,6.0,0,2012.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.021471357
620103,47.0,562,3.0,29,30,3.0,283,2012.0,7.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1,0.020866849
665043,1.0,2,3.0,40,30,-1.0,0,2013.0,9.0,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.020758558
486428,1.0,2,3.0,400,30,3.0,501,2012.0,17.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.02059953
520572,1.0,2,3.0,400,30,3.0,501,2012.0,17.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.02059953
783242,95.0,921,6.0,0,60,-1.0,0,2013.0,20.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,True,1,0.02049314
5080,1.0,4,3.0,10,30,6.0,0,2009.0,18.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,1,0.020399207
30165,5.0,93,4.0,5424,60,-1.0,0,2009.0,21.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,1,0.019733181
664995,1.0,13,3.0,106,30,3.0,106,2013.0,6.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,1,0.019489866
582536,33.0,364,5.0,1780,30,6.0,917,2012.0,22.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1,0.018341156
42848,10.0,150,3.0,1018,40,6.0,235,2009.0,20.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,1,0.018168258
805638,1.0,5,3.0,1210,30,3.0,1210,2014.0,11.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,0.018078078
884732,43.0,480,3.0,40,30,6.0,1540,2014.0,10.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.017992916
306233,63.0,751,3.0,48,70,1.0,4,2010.0,10.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False,False,1,0.01657031
674117,4.0,76,5.0,476,20,6.0,0,2013.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,1,0.016508872
244288,31.0,346,3.0,609,30,3.0,610,2010.0,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0161641
148022,62.0,741,3.0,4054,30,-1.0,0,2009.0,18.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,1,0.016087402
112071,43.0,475,1.0,4,70,-1.0,0,2009.0,16.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,1,0.016030613
16456,1.0,10,5.0,0,30,6.0,0,2009.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,1,0.015816797
277390,45.0,513,5.0,64,30,5.0,64,2010.0,12.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,0.015632344
665011,1.0,20,3.0,212,30,6.0,0,2013.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1,0.015502053
595140,42.0,457,3.0,414,40,3.0,1184,2012.0,9.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,1,0.014885303
805645,1.0,2,3.0,501,30,3.0,400,2014.0,11.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,0.014849733
16114,1.0,20,4.0,275,30,3.0,232,2009.0,16.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.014788944
665014,1.0,9,6.0,0,30,3.0,23,2013.0,21.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,1,0.014573365
587432,36.0,407,6.0,0,30,6.0,0,2012.0,17.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,1,0.014429043
805679,1.0,6,6.0,0,30,6.0,0,2014.0,11.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.014399474
434532,46.0,544,3.0,2,30,6.0,0,2011.0,21.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,1,0.014224092
869817,34.0,384,3.0,5095,30,6.0,1540,2014.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,1,0.01385599
180501,1.0,4,3.0,106,30,5.0,0,2010.0,8.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.013804917
428303,45.0,38,6.0,2266,30,6.0,0,2011.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,1,0.013694378
282039,46.0,530,3.0,2070,40,1.0,20,2010.0,6.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.013264567
640887,92.0,910,3.0,90,40,6.0,0,2012.0,18.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1,0.012113755
16030,1.0,8,3.0,3,30,3.0,3,2009.0,14.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.012107136
43793,10.0,150,6.0,5046,60,5.0,517,2009.0,23.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,1,0.011739477
770970,54.0,635,3.0,4,30,3.0,4,2013.0,10.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1,0.011735223
849724,20.0,300,4.0,4151,30,-1.0,0,2014.0,18.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,1,0.011635653
805748,1.0,3,5.0,0,30,6.0,0,2014.0,19.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.011463851
15986,1.0,4,3.0,5201,30,-1.0,0,2009.0,4.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,1,0.010995282
681987,6.0,100,3.0,666,30,3.0,579,2013.0,9.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0107702715
454641,61.0,732,4.0,4246,40,6.0,0,2011.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,1,0.010601234
49931,12.0,189,3.0,1036,30,3.0,1036,2009.0,13.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.010356547
695485,13.0,204,3.0,6120,40,6.0,0,2013.0,21.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.010329995
412539,41.0,33,5.0,135,60,6.0,147,2011.0,7.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1,0.010216318
486491,1.0,2,3.0,5,30,6.0,0,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0101538105
520635,1.0,2,3.0,5,30,6.0,0,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0101538105
364842,12.0,186,6.0,745,30,6.0,746,2011.0,10.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,1,0.010098096
849314,20.0,302,3.0,4600,40,4.0,1540,2014.0,23.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1,0.009760542
676412,4.0,80,6.0,0,30,6.0,0,2013.0,12.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.009701781
16361,1.0,25,3.0,315,30,3.0,1540,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.009543155
179593,1.0,3,3.0,503,30,-1.0,0,2010.0,13.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.008528535
675202,4.0,83,6.0,0,30,4.0,1540,2013.0,14.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.008353227
333871,1.0,12,3.0,3220,30,3.0,1540,2011.0,23.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,1,0.008022089
240067,30.0,328,6.0,0,30,-1.0,0,2010.0,1.0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,1,0.00762747
157619,95.0,921,4.0,6369,60,5.0,103,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,1,0.007606802
28109,4.0,70,6.0,0,30,6.0,0,2009.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,1,0.007306599
608763,44.0,495,6.0,0,30,6.0,0,2012.0,15.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.006893146
869770,34.0,382,3.0,45,70,3.0,45,2014.0,21.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,1,0.006844659
867102,33.0,364,4.0,5366,30,5.0,1540,2014.0,6.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,1,0.006830715
805723,1.0,11,3.0,4020,30,-1.0,0,2014.0,2.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,1,0.0058466364
602308,43.0,473,6.0,7302,30,6.0,1540,2012.0,17.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,1,0.0054011336
856162,22.0,270,3.0,448,30,3.0,448,2014.0,15.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,1,0.004610419
520575,1.0,8,5.0,0,30,3.0,1540,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0045336173
486431,1.0,8,5.0,0,30,3.0,1540,2012.0,9.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0045336173
743892,43.0,472,3.0,33,40,1.0,4,2013.0,11.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,1,0.0038866394
786165,97.0,932,3.0,8010,30,6.0,0,2013.0,10.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,0.0036235254
805655,1.0,26,6.0,0,30,3.0,408,2014.0,16.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0.0028943496
